crdc_id,year,ncessch,leaid,fips,disability,suspensions_instances_preschool,suspensions_instances,corpinstances_preschool,corpinstances
370297000871,2017,370297000871,3702970,37,1,-2.000,43.000,-1.000,-1.000
370069000274,2017,370069000274,3700690,37,4,-1.000,-1.000,-1.000,-1.000
370126000570,2017,370126000570,3701260,37,4,-1.000,-1.000,-1.000,-1.000
370462003022,2017,370462003022,3704620,37,2,-1.000,0.000,-1.000,-1.000
370150000645,2017,370150000645,3701500,37,1,0.000,13.000,-1.000,-1.000
370162000690,2017,370162000690,3701620,37,2,-1.000,2.000,-1.000,-1.000
370096002979,2017,370096002979,3700960,37,1,-2.000,1.000,-1.000,-1.000
370126000530,2017,370126000530,3701260,37,2,-1.000,0.000,-1.000,-1.000
370462002828,2017,370462002828,3704620,37,0,-1.000,27.000,-1.000,-1.000
370393001588,2017,370393001588,3703930,37,99,0.000,70.000,-1.000,-1.000
370005002366,2017,370005002366,3700050,37,0,-1.000,99.000,-1.000,-1.000
370040103400,2017,370040103400,3700401,37,4,-1.000,-1.000,-1.000,-1.000
370006802412,2017,370006802412,3700068,37,99,-2.000,6.000,-1.000,-1.000
370001202789,2017,370001202789,3700012,37,1,0.000,15.000,-1.000,-1.000
370237003225,2017,370237003225,3702370,37,4,-1.000,-1.000,-1.000,-1.000
370192000832,2017,370192000832,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370414001674,2017,370414001674,3704140,37,0,-1.000,61.000,-1.000,-1.000
370300001297,2017,370300001297,3703000,37,0,-1.000,26.000,-1.000,-1.000
370162003409,2017,370162003409,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370048001006,2017,370048001006,3700480,37,1,0.000,3.000,-1.000,-1.000
370336001402,2017,370336001402,3703360,37,2,-1.000,6.000,-1.000,-1.000
370072002679,2017,370072002679,3700720,37,1,0.000,1.000,-1.000,-1.000
370168000719,2017,370168000719,3701680,37,1,-2.000,15.000,-1.000,-1.000
370150000644,2017,370150000644,3701500,37,0,-1.000,11.000,-1.000,-1.000
370027000079,2017,370027000079,3700270,37,99,-2.000,145.000,-1.000,-1.000
370405001631,2017,370405001631,3704050,37,2,-1.000,4.000,-1.000,-1.000
370003000207,2017,370003000207,3700030,37,2,-1.000,4.000,-1.000,-1.000
370472002491,2017,370472002491,3704720,37,0,-1.000,13.000,-1.000,-1.000
370150003141,2017,370150003141,3701500,37,2,-1.000,10.000,-1.000,-1.000
370096000145,2017,370096000145,3700960,37,2,-1.000,2.000,-1.000,-1.000
370502002423,2017,370502002423,3705020,37,0,-1.000,162.000,-1.000,-1.000
370204000911,2017,370204000911,3702040,37,0,-1.000,50.000,-1.000,-1.000
370488001947,2017,370488001947,3704880,37,4,-1.000,-1.000,-1.000,-1.000
370327002400,2017,370327002400,3703270,37,4,-1.000,-1.000,-1.000,-1.000
370378001525,2017,370378001525,3703780,37,2,-1.000,3.000,-1.000,-1.000
370192000824,2017,370192000824,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370378002605,2017,370378002605,3703780,37,4,-1.000,-1.000,-1.000,-1.000
370472002813,2017,370472002813,3704720,37,2,-1.000,0.000,-1.000,-1.000
370472002830,2017,370472002830,3704720,37,99,-2.000,113.000,-1.000,-1.000
370432001711,2017,370432001711,3704320,37,99,0.000,28.000,-1.000,-1.000
370192000760,2017,370192000760,3701920,37,1,0.000,17.000,-1.000,-1.000
370405001618,2017,370405001618,3704050,37,1,-2.000,15.000,-1.000,-1.000
370216003107,2017,370216003107,3702160,37,2,-1.000,0.000,-1.000,-1.000
370033000098,2017,370033000098,3700330,37,0,-1.000,26.000,-1.000,-1.000
370480002190,2017,370480002190,3704800,37,0,-1.000,177.000,-1.000,-1.000
370210003139,2017,370210003139,3702100,37,0,-1.000,0.000,-1.000,-1.000
370472001877,2017,370472001877,3704720,37,0,-1.000,116.000,-1.000,-1.000
370180002264,2017,370180002264,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370378002606,2017,370378002606,3703780,37,0,-1.000,3.000,-1.000,-1.000
370053002623,2017,370053002623,3700530,37,1,-2.000,53.000,-1.000,-1.000
370053000379,2017,370053000379,3700530,37,0,-1.000,19.000,-1.000,-1.000
370078000321,2017,370078000321,3700780,37,1,0.000,5.000,-1.000,-1.000
370472002743,2017,370472002743,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370228002460,2017,370228002460,3702280,37,4,-1.000,-1.000,-1.000,-1.000
370036503328,2017,370036503328,3700365,37,0,-1.000,6.000,-1.000,-1.000
370321001337,2017,370321001337,3703210,37,0,-1.000,14.000,-1.000,-1.000
370058002435,2017,370058002435,3700580,37,99,-2.000,1.000,-1.000,-1.000
370009802495,2017,370009802495,3700098,37,4,-1.000,-1.000,-1.000,-1.000
370210000805,2017,370210000805,3702100,37,2,-1.000,2.000,-1.000,-1.000
370438001733,2017,370438001733,3704380,37,1,0.000,15.000,-1.000,-1.000
370438001732,2017,370438001732,3704380,37,0,-1.000,5.000,-1.000,-1.000
370472001900,2017,370472001900,3704720,37,2,-1.000,0.000,-1.000,-1.000
370507002028,2017,370507002028,3705070,37,4,-1.000,-1.000,-1.000,-1.000
370488001951,2017,370488001951,3704880,37,0,-1.000,100.000,-1.000,-1.000
370150000627,2017,370150000627,3701500,37,0,-1.000,29.000,-1.000,-1.000
370472003379,2017,370472003379,3704720,37,99,-2.000,20.000,-1.000,-1.000
370058000230,2017,370058000230,3700580,37,99,0.000,11.000,-1.000,-1.000
370488001945,2017,370488001945,3704880,37,0,-1.000,166.000,-1.000,-1.000
370438001740,2017,370438001740,3704380,37,0,-1.000,2.000,-1.000,-1.000
370192000775,2017,370192000775,3701920,37,99,0.000,7.000,-1.000,-1.000
370117000485,2017,370117000485,3701170,37,1,-2.000,7.000,-1.000,-1.000
370331000386,2017,370331000386,3703310,37,2,-1.000,0.000,-1.000,-1.000
370472001912,2017,370472001912,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370001100427,2017,370001100427,3700011,37,2,-1.000,0.000,-1.000,-1.000
370192000967,2017,370192000967,3701920,37,1,-2.000,31.000,-1.000,-1.000
370001100447,2017,370001100447,3700011,37,4,-1.000,-1.000,-1.000,-1.000
370033603304,2017,370033603304,3700336,37,99,-2.000,23.000,-1.000,-1.000
370297001254,2017,370297001254,3702970,37,2,-1.000,0.000,-1.000,-1.000
370312001333,2017,370312001333,3703120,37,4,-1.000,-1.000,-1.000,-1.000
370033001922,2017,370033001922,3700330,37,99,3.000,47.000,-1.000,-1.000
370053003083,2017,370053003083,3700530,37,99,-2.000,173.000,-1.000,-1.000
370150000620,2017,370150000620,3701500,37,0,-1.000,319.000,-1.000,-1.000
370459001789,2017,370459001789,3704590,37,0,-1.000,16.000,-1.000,-1.000
370162000683,2017,370162000683,3701620,37,2,-1.000,12.000,-1.000,-1.000
370256002209,2017,370256002209,3702560,37,4,-1.000,-1.000,-1.000,-1.000
370432001711,2017,370432001711,3704320,37,0,-1.000,14.000,-1.000,-1.000
370126001547,2017,370126001547,3701260,37,4,-1.000,-1.000,-1.000,-1.000
370201000890,2017,370201000890,3702010,37,2,-1.000,0.000,-1.000,-1.000
370003000009,2017,370003000009,3700030,37,2,-1.000,0.000,-1.000,-1.000
370058000228,2017,370058000228,3700580,37,2,-1.000,6.000,-1.000,-1.000
370180000738,2017,370180000738,3701800,37,99,0.000,132.000,-1.000,-1.000
370192000960,2017,370192000960,3701920,37,2,-1.000,0.000,-1.000,-1.000
370327001346,2017,370327001346,3703270,37,2,-1.000,0.000,-1.000,-1.000
370053003384,2017,370053003384,3700530,37,1,-2.000,0.000,-1.000,-1.000
370150000627,2017,370150000627,3701500,37,99,0.000,41.000,-1.000,-1.000
370111002291,2017,370111002291,3701110,37,0,-1.000,25.000,-1.000,-1.000
370003000016,2017,370003000016,3700030,37,2,-1.000,2.000,-1.000,-1.000
370204000897,2017,370204000897,3702040,37,2,-1.000,2.000,-1.000,-1.000
370040903393,2017,370040903393,3700409,37,0,-1.000,1.000,-1.000,-1.000
370432001709,2017,370432001709,3704320,37,2,-1.000,0.000,-1.000,-1.000
370297001192,2017,370297001192,3702970,37,99,0.000,228.000,-1.000,-1.000
370192000965,2017,370192000965,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370256002209,2017,370256002209,3702560,37,0,-1.000,39.000,-1.000,-1.000
370192002669,2017,370192002669,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370472001885,2017,370472001885,3704720,37,99,0.000,10.000,-1.000,-1.000
370268001109,2017,370268001109,3702680,37,99,0.000,19.000,-1.000,-1.000
370042000129,2017,370042000129,3700420,37,1,-2.000,28.000,-1.000,-1.000
370090003030,2017,370090003030,3700900,37,4,-1.000,-1.000,-1.000,-1.000
370192000760,2017,370192000760,3701920,37,2,-1.000,0.000,-1.000,-1.000
370393001590,2017,370393001590,3703930,37,1,0.000,18.000,0.000,-1.000
370192000771,2017,370192000771,3701920,37,99,0.000,39.000,-1.000,-1.000
370472002317,2017,370472002317,3704720,37,1,-2.000,115.000,-1.000,-1.000
370297001223,2017,370297001223,3702970,37,99,0.000,100.000,-1.000,-1.000
370462001304,2017,370462001304,3704620,37,0,-1.000,0.000,-1.000,-1.000
370276001142,2017,370276001142,3702760,37,4,-1.000,-1.000,-1.000,-1.000
370032203260,2017,370032203260,3700322,37,99,-2.000,16.000,-1.000,-1.000
370045000151,2017,370045000151,3700450,37,4,-1.000,-1.000,-1.000,-1.000
370393002247,2017,370393002247,3703930,37,99,0.000,13.000,-1.000,-1.000
370096000373,2017,370096000373,3700960,37,0,-1.000,105.000,-1.000,-1.000
370405001614,2017,370405001614,3704050,37,99,-2.000,14.000,-1.000,-1.000
370030003229,2017,370030003229,3700300,37,4,-1.000,-1.000,-1.000,-1.000
370069000277,2017,370069000277,3700690,37,4,-1.000,-1.000,-1.000,-1.000
370001102514,2017,370001102514,3700011,37,4,-1.000,-1.000,-1.000,-1.000
370333001369,2017,370333001369,3703330,37,4,-1.000,-1.000,-1.000,-1.000
370192003314,2017,370192003314,3701920,37,0,-1.000,0.000,-1.000,-1.000
370472002825,2017,370472002825,3704720,37,1,-2.000,88.000,-1.000,-1.000
370450001774,2017,370450001774,3704500,37,4,-1.000,-1.000,-1.000,-1.000
370399002477,2017,370399002477,3703990,37,0,-1.000,79.000,-1.000,-1.000
370045000134,2017,370045000134,3700450,37,99,-2.000,108.000,-1.000,-1.000
370261002831,2017,370261002831,3702610,37,4,-1.000,-1.000,-1.000,-1.000
370192000789,2017,370192000789,3701920,37,1,0.000,0.000,-1.000,-1.000
370162000675,2017,370162000675,3701620,37,1,-2.000,57.000,-1.000,-1.000
370037003341,2017,370037003341,3700370,37,0,-1.000,90.000,-1.000,-1.000
370192000830,2017,370192000830,3701920,37,0,-1.000,122.000,-1.000,-1.000
370387003209,2017,370387003209,3703870,37,0,-1.000,40.000,-1.000,-1.000
370168000721,2017,370168000721,3701680,37,0,-1.000,6.000,-1.000,-1.000
370035303291,2017,370035303291,3700353,37,0,-1.000,60.000,-1.000,-1.000
370472002558,2017,370472002558,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370009000035,2017,370009000035,3700090,37,99,-2.000,23.000,-1.000,-1.000
370472002744,2017,370472002744,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370009003396,2017,370009003396,3700090,37,1,-2.000,0.000,-1.000,-1.000
370333003210,2017,370333003210,3703330,37,2,-1.000,7.000,-1.000,-1.000
370114003015,2017,370114003015,3701140,37,0,-1.000,8.000,-1.000,-1.000
370345001426,2017,370345001426,3703450,37,4,-1.000,-1.000,-1.000,-1.000
370001101848,2017,370001101848,3700011,37,99,-2.000,49.000,-1.000,-1.000
370001102756,2017,370001102756,3700011,37,99,-2.000,3.000,-1.000,-1.000
370348001447,2017,370348001447,3703480,37,4,-1.000,-1.000,-1.000,-1.000
370058000227,2017,370058000227,3700580,37,4,-1.000,-1.000,-1.000,-1.000
370472001861,2017,370472001861,3704720,37,2,-1.000,0.000,-1.000,-1.000
370001202604,2017,370001202604,3700012,37,0,-1.000,101.000,-1.000,-1.000
370465003024,2017,370465003024,3704650,37,0,-1.000,5.000,-1.000,-1.000
370030001760,2017,370030001760,3700300,37,4,-1.000,-1.000,-1.000,-1.000
370237000810,2017,370237000810,3702370,37,0,-1.000,105.000,-1.000,-1.000
370237001027,2017,370237001027,3702370,37,99,-2.000,170.000,-1.000,-1.000
370045000154,2017,370045000154,3700450,37,2,-1.000,0.000,-1.000,-1.000
370462001800,2017,370462001800,3704620,37,0,-1.000,63.000,-1.000,-1.000
370201002158,2017,370201002158,3702010,37,99,-2.000,312.000,-1.000,-1.000
370150000625,2017,370150000625,3701500,37,0,-1.000,139.000,-1.000,-1.000
370495001981,2017,370495001981,3704950,37,4,-1.000,-1.000,-1.000,-1.000
370001202147,2017,370001202147,3700012,37,4,-1.000,-1.000,-1.000,-1.000
370069002438,2017,370069002438,3700690,37,4,-1.000,-1.000,-1.000,-1.000
370114000479,2017,370114000479,3701140,37,0,-1.000,0.000,-1.000,-1.000
370053003174,2017,370053003174,3700530,37,2,-1.000,2.000,-1.000,-1.000
370033001925,2017,370033001925,3700330,37,4,-1.000,-1.000,-1.000,-1.000
370010702530,2017,370010702530,3700107,37,2,-1.000,0.000,-1.000,-1.000
370297001280,2017,370297001280,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370472001838,2017,370472001838,3704720,37,0,-1.000,1.000,-1.000,-1.000
370231003081,2017,370231003081,3702310,37,1,0.000,25.000,-1.000,-1.000
370210003139,2017,370210003139,3702100,37,4,-1.000,-1.000,-1.000,-1.000
370075003406,2017,370075003406,3700750,37,4,-1.000,-1.000,-1.000,-1.000
370472001872,2017,370472001872,3704720,37,0,-1.000,162.000,-1.000,-1.000
370405001621,2017,370405001621,3704050,37,1,0.000,15.000,-1.000,-1.000
370192000837,2017,370192000837,3701920,37,2,-1.000,2.000,-1.000,-1.000
370001100433,2017,370001100433,3700011,37,4,-1.000,-1.000,-1.000,-1.000
370472001840,2017,370472001840,3704720,37,2,-1.000,0.000,-1.000,-1.000
370268002673,2017,370268002673,3702680,37,0,-1.000,64.000,-1.000,-1.000
370093000356,2017,370093000356,3700930,37,2,-1.000,14.000,-1.000,-1.000
370192000798,2017,370192000798,3701920,37,2,-1.000,3.000,-1.000,-1.000
370048000174,2017,370048000174,3700480,37,1,-2.000,53.000,-1.000,-1.000
370231002301,2017,370231002301,3702310,37,1,-2.000,60.000,-1.000,-1.000
370331000392,2017,370331000392,3703310,37,99,-2.000,309.000,-1.000,-1.000
370363001484,2017,370363001484,3703630,37,0,-1.000,160.000,-1.000,-1.000
370192000855,2017,370192000855,3701920,37,99,-2.000,116.000,-1.000,-1.000
370231002528,2017,370231002528,3702310,37,2,-1.000,7.000,-1.000,-1.000
370297001256,2017,370297001256,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370002902321,2017,370002902321,3700029,37,0,-1.000,4.000,-1.000,-1.000
370001201498,2017,370001201498,3700012,37,1,-2.000,113.000,-1.000,-1.000
370153002628,2017,370153002628,3701530,37,0,-1.000,34.000,-1.000,-1.000
370243003429,2017,370243003429,3702430,37,99,-2.000,34.000,-1.000,-1.000
370472003379,2017,370472003379,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370472002489,2017,370472002489,3704720,37,0,-1.000,39.000,-1.000,-1.000
370192000854,2017,370192000854,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370472001870,2017,370472001870,3704720,37,1,0.000,5.000,-1.000,-1.000
370093000353,2017,370093000353,3700930,37,2,-1.000,10.000,-1.000,-1.000
370465001812,2017,370465001812,3704650,37,4,-1.000,-1.000,-1.000,-1.000
370037003341,2017,370037003341,3700370,37,99,-2.000,96.000,-1.000,-1.000
370399002476,2017,370399002476,3703990,37,4,-1.000,-1.000,-1.000,-1.000
370327000726,2017,370327000726,3703270,37,99,-2.000,78.000,-1.000,-1.000
370162000667,2017,370162000667,3701620,37,0,-1.000,143.000,-1.000,-1.000
370001102123,2017,370001102123,3700011,37,99,-2.000,248.000,-1.000,-1.000
370492001967,2017,370492001967,3704920,37,4,-1.000,-1.000,-1.000,-1.000
370472002281,2017,370472002281,3704720,37,2,-1.000,2.000,-1.000,-1.000
370001100431,2017,370001100431,3700011,37,2,-1.000,0.000,-1.000,-1.000
370063000250,2017,370063000250,3700630,37,1,0.000,15.000,-1.000,-1.000
370183000750,2017,370183000750,3701830,37,0,-1.000,158.000,-1.000,-1.000
370132001770,2017,370132001770,3701320,37,0,-1.000,113.000,-1.000,-1.000
370297001207,2017,370297001207,3702970,37,1,-2.000,89.000,-1.000,-1.000
370331000381,2017,370331000381,3703310,37,1,0.000,15.000,-1.000,-1.000
370357001471,2017,370357001471,3703570,37,1,-2.000,14.000,-1.000,-1.000
370001201501,2017,370001201501,3700012,37,0,-1.000,13.000,-1.000,-1.000
370502002005,2017,370502002005,3705020,37,2,-1.000,2.000,-1.000,-1.000
370126000539,2017,370126000539,3701260,37,1,0.000,13.000,-1.000,-1.000
370192000818,2017,370192000818,3701920,37,99,0.000,20.000,-1.000,-1.000
370462001800,2017,370462001800,3704620,37,2,-1.000,6.000,-1.000,-1.000
370231000985,2017,370231000985,3702310,37,2,-1.000,4.000,-1.000,-1.000
370438001739,2017,370438001739,3704380,37,1,0.000,0.000,-1.000,-1.000
370162000705,2017,370162000705,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370333002101,2017,370333002101,3703330,37,1,-2.000,11.000,-1.000,-1.000
370462001790,2017,370462001790,3704620,37,1,-2.000,93.000,-1.000,-1.000
370237001015,2017,370237001015,3702370,37,4,-1.000,-1.000,-1.000,-1.000
370003000005,2017,370003000005,3700030,37,4,-1.000,-1.000,-1.000,-1.000
370276002589,2017,370276002589,3702760,37,1,0.000,3.000,-1.000,-1.000
370297002396,2017,370297002396,3702970,37,0,-1.000,27.000,-1.000,-1.000
370039303366,2017,370039303366,3700393,37,0,-1.000,36.000,-1.000,-1.000
370472003186,2017,370472003186,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370420001684,2017,370420001684,3704200,37,4,-1.000,-1.000,-1.000,-1.000
370462001300,2017,370462001300,3704620,37,1,0.000,21.000,-1.000,-1.000
370472002558,2017,370472002558,3704720,37,2,-1.000,0.000,-1.000,-1.000
370256003182,2017,370256003182,3702560,37,2,-1.000,0.000,-1.000,-1.000
370462002862,2017,370462002862,3704620,37,2,-1.000,0.000,-1.000,-1.000
370063001042,2017,370063001042,3700630,37,0,-1.000,12.000,-1.000,-1.000
370153000651,2017,370153000651,3701530,37,2,-1.000,2.000,-1.000,-1.000
370009000034,2017,370009000034,3700090,37,99,-2.000,2.000,-1.000,-1.000
370150000605,2017,370150000605,3701500,37,99,0.000,28.000,-1.000,-1.000
370150002765,2017,370150002765,3701500,37,0,-1.000,63.000,-1.000,-1.000
370010202506,2017,370010202506,3700102,37,99,-2.000,24.000,-1.000,-1.000
370502002003,2017,370502002003,3705020,37,0,-1.000,184.000,-1.000,-1.000
370150003144,2017,370150003144,3701500,37,2,-1.000,2.000,-1.000,-1.000
370378002647,2017,370378002647,3703780,37,1,-2.000,5.000,-1.000,-1.000
370297002198,2017,370297002198,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370053000211,2017,370053000211,3700530,37,99,-2.000,23.000,-1.000,-1.000
370126003250,2017,370126003250,3701260,37,1,-2.000,38.000,-1.000,-1.000
370093000352,2017,370093000352,3700930,37,4,-1.000,-1.000,-1.000,-1.000
370237001030,2017,370237001030,3702370,37,4,-1.000,-1.000,-1.000,-1.000
370195000866,2017,370195000866,3701950,37,1,-2.000,36.000,-1.000,-1.000
370256002868,2017,370256002868,3702560,37,4,-1.000,-1.000,-1.000,-1.000
370504002912,2017,370504002912,3705040,37,1,-2.000,0.000,-1.000,-1.000
370039000109,2017,370039000109,3700390,37,99,0.000,50.000,-1.000,-1.000
370309001330,2017,370309001330,3703090,37,0,-1.000,2.000,-1.000,-1.000
370327002401,2017,370327002401,3703270,37,0,-1.000,31.000,-1.000,-1.000
370282003145,2017,370282003145,3702820,37,1,-2.000,0.000,-1.000,-1.000
370237001016,2017,370237001016,3702370,37,4,-1.000,-1.000,-1.000,-1.000
370037203324,2017,370037203324,3700372,37,4,-1.000,-1.000,-1.000,-1.000
370256001085,2017,370256001085,3702560,37,99,-2.000,160.000,-1.000,-1.000
370084000330,2017,370084000330,3700840,37,4,-1.000,-1.000,-1.000,-1.000
370414001667,2017,370414001667,3704140,37,1,0.000,0.000,-1.000,-1.000
370297002593,2017,370297002593,3702970,37,2,-1.000,17.000,-1.000,-1.000
370297002309,2017,370297002309,3702970,37,99,0.000,65.000,-1.000,-1.000
370195000867,2017,370195000867,3701950,37,1,0.000,5.000,-1.000,-1.000
370405002252,2017,370405002252,3704050,37,1,-2.000,8.000,-1.000,-1.000
370150000644,2017,370150000644,3701500,37,1,0.000,6.000,-1.000,-1.000
370237001026,2017,370237001026,3702370,37,0,-1.000,33.000,-1.000,-1.000
370414001682,2017,370414001682,3704140,37,99,0.000,14.000,-1.000,-1.000
370306002267,2017,370306002267,3703060,37,1,-2.000,17.000,-1.000,-1.000
370357001462,2017,370357001462,3703570,37,2,-1.000,0.000,-1.000,-1.000
370354002537,2017,370354002537,3703540,37,4,-1.000,-1.000,-1.000,-1.000
370378003016,2017,370378003016,3703780,37,4,-1.000,-1.000,-1.000,-1.000
370162000701,2017,370162000701,3701620,37,4,-1.000,-1.000,-1.000,-1.000
370210002457,2017,370210002457,3702100,37,0,-1.000,3.000,-1.000,-1.000
370294001181,2017,370294001181,3702940,37,4,-1.000,-1.000,-1.000,-1.000
370006802412,2017,370006802412,3700068,37,4,-1.000,-1.000,-1.000,-1.000
370441003221,2017,370441003221,3704410,37,0,-1.000,2.000,-1.000,-1.000
370441001746,2017,370441001746,3704410,37,4,-1.000,-1.000,-1.000,-1.000
370268001108,2017,370268001108,3702680,37,99,0.000,13.000,-1.000,-1.000
370120000505,2017,370120000505,3701200,37,99,-2.000,204.000,-1.000,-1.000
370001101848,2017,370001101848,3700011,37,1,-2.000,26.000,-1.000,-1.000
370027000072,2017,370027000072,3700270,37,2,-1.000,1.000,-1.000,-1.000
370472002188,2017,370472002188,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370472003239,2017,370472003239,3704720,37,99,-2.000,65.000,-1.000,-1.000
370001100431,2017,370001100431,3700011,37,0,-1.000,14.000,-1.000,-1.000
370003000017,2017,370003000017,3700030,37,2,-1.000,1.000,-1.000,-1.000
370297001201,2017,370297001201,3702970,37,4,-1.000,-1.000,-1.000,-1.000
370333001381,2017,370333001381,3703330,37,0,-1.000,49.000,-1.000,-1.000
370480002045,2017,370480002045,3704800,37,99,1.000,94.000,-1.000,-1.000
370001100435,2017,370001100435,3700011,37,2,-1.000,5.000,-1.000,-1.000
370399001542,2017,370399001542,3703990,37,1,-2.000,31.000,-1.000,-1.000
370192000781,2017,370192000781,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370297000889,2017,370297000889,3702970,37,99,0.000,10.000,-1.000,-1.000
370058000227,2017,370058000227,3700580,37,1,-2.000,11.000,-1.000,-1.000
370042000053,2017,370042000053,3700420,37,0,-1.000,94.000,-1.000,-1.000
370276001134,2017,370276001134,3702760,37,1,0.000,1.000,-1.000,-1.000
370357002646,2017,370357002646,3703570,37,2,-1.000,6.000,-1.000,-1.000
370120003154,2017,370120003154,3701200,37,2,-1.000,0.000,-1.000,-1.000
370231000997,2017,370231000997,3702310,37,99,0.000,3.000,-1.000,-1.000
370072000300,2017,370072000300,3700720,37,0,-1.000,3.000,-1.000,-1.000
370261000585,2017,370261000585,3702610,37,99,-2.000,259.000,-1.000,-1.000
370297001232,2017,370297001232,3702970,37,1,-2.000,17.000,-1.000,-1.000
370036000107,2017,370036000107,3700360,37,1,0.000,2.000,-1.000,-1.000
370075000313,2017,370075000313,3700750,37,1,-2.000,28.000,-1.000,-1.000
370180000737,2017,370180000737,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370012902614,2017,370012902614,3700129,37,1,-2.000,3.000,-1.000,-1.000
370462001809,2017,370462001809,3704620,37,2,-1.000,3.000,-1.000,-1.000
370294001177,2017,370294001177,3702940,37,4,-1.000,-1.000,-1.000,-1.000
370027000079,2017,370027000079,3700270,37,4,-1.000,-1.000,-1.000,-1.000
370126003085,2017,370126003085,3701260,37,4,-1.000,-1.000,-1.000,-1.000
370225000968,2017,370225000968,3702250,37,99,-2.000,434.000,-1.000,-1.000
370472002805,2017,370472002805,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370150002449,2017,370150002449,3701500,37,1,-2.000,27.000,-1.000,-1.000
370472002683,2017,370472002683,3704720,37,1,0.000,2.000,-1.000,-1.000
370034303289,2017,370034303289,3700343,37,4,-1.000,-1.000,-1.000,-1.000
370003502340,2017,370003502340,3700035,37,0,-1.000,0.000,-1.000,-1.000
370111002758,2017,370111002758,3701110,37,1,0.000,0.000,-1.000,-1.000
370096000361,2017,370096000361,3700960,37,99,-2.000,39.000,-1.000,-1.000
370297002910,2017,370297002910,3702970,37,99,-2.000,65.000,-1.000,-1.000
370387001555,2017,370387001555,3703870,37,99,0.000,34.000,-1.000,-1.000
370441001757,2017,370441001757,3704410,37,4,-1.000,-1.000,-1.000,-1.000
370472002847,2017,370472002847,3704720,37,2,-1.000,0.000,-1.000,-1.000
370075000311,2017,370075000311,3700750,37,4,-1.000,-1.000,-1.000,-1.000
370036000106,2017,370036000106,3700360,37,4,-1.000,-1.000,-1.000,-1.000
370441001755,2017,370441001755,3704410,37,0,-1.000,47.000,-1.000,-1.000
370001102128,2017,370001102128,3700011,37,0,-1.000,59.000,-1.000,-1.000
370297001206,2017,370297001206,3702970,37,0,-1.000,23.000,-1.000,-1.000
370036903340,2017,370036903340,3700369,37,4,-1.000,-1.000,-1.000,-1.000
370003000196,2017,370003000196,3700030,37,2,-1.000,0.000,-1.000,-1.000
370462002862,2017,370462002862,3704620,37,1,0.000,0.000,-1.000,-1.000
370090002721,2017,370090002721,3700900,37,1,-2.000,46.000,-1.000,-1.000
370231000984,2017,370231000984,3702310,37,99,0.000,4.000,-1.000,-1.000
370268001116,2017,370268001116,3702680,37,99,0.000,12.000,-1.000,-1.000
370192000771,2017,370192000771,3701920,37,4,-1.000,-1.000,-1.000,-1.000
370268001116,2017,370268001116,3702680,37,4,-1.000,-1.000,-1.000,-1.000
370060000248,2017,370060000248,3700600,37,2,-1.000,0.000,-1.000,-1.000
370180000741,2017,370180000741,3701800,37,4,-1.000,-1.000,-1.000,-1.000
370306003108,2017,370306003108,3703060,37,0,-1.000,46.000,-1.000,-1.000
370069000283,2017,370069000283,3700690,37,4,-1.000,-1.000,-1.000,-1.000
370015703354,2017,370015703354,3700157,37,99,-2.000,0.000,-1.000,-1.000
370297002675,2017,370297002675,3702970,37,0,-1.000,5.000,-1.000,-1.000
370472001885,2017,370472001885,3704720,37,1,0.000,4.000,-1.000,-1.000
370192000823,2017,370192000823,3701920,37,1,0.000,15.000,-1.000,-1.000
370472003238,2017,370472003238,3704720,37,4,-1.000,-1.000,-1.000,-1.000
370015702955,2017,370015702955,3700157,37,0,-1.000,0.000,-1.000,-1.000
370045002259,2017,370045002259,3700450,37,1,-2.000,2.000,-1.000,-1.000
370011802603,2017,370011802603,3700118,37,99,-2.000,12.000,-1.000,-1.000
370502001999,2017,370502001999,3705020,37,99,-2.000,62.000,-1.000,-1.000
370150003144,2017,370150003144,3701500,37,99,0.000,64.000,-1.000,-1.000
370045000626,2017,370045000626,3700450,37,2,-1.000,2.000,-1.000,-1.000
370502002005,2017,370502002005,3705020,37,1,-2.000,5.000,-1.000,-1.000
370472002356,2017,370472002356,3704720,37,99,1.000,40.000,-1.000,-1.000
